Date,RegionName,1m%Change,12m%Change,SalesVolume,DetachedPrice,SemiDetachedPrice,TerracedPrice,FlatPrice,MortgagePrice,New12m%Change,Old12m%Change,AveragePrice
2016-05-01,City of London,4.999193918,10.8499463,9,,,1293149.292,842699.4152,846812.0699,12.05371188,10.50055133,845579.4697
2016-06-01,City of London,7.377803199,16.92908444,7,,,1379914.674,904917.2607,908664.8481,20.47955913,15.85730628,907964.6589
2016-07-01,City of London,0.425364116,17.03645982,7,,,1387666.291,908756.6244,912685.435,20.17143449,16.09456822,911826.8147
2016-08-01,City of London,-6.970341153,11.57874059,8,,,1294819.826,845392.7666,849447.0876,13.6753353,10.94217148,848269.375
2016-09-01,City of London,-7.98591724,1.702132313,8,,,1189233.714,777891.9778,782212.5533,2.710486867,1.393744011,780527.2848
2016-10-01,City of London,1.554970247,1.447033549,11,,,1195010.116,790055.2118,794157.8334,3.127889984,0.937024092,792664.2518
2016-11-01,City of London,3.279885825,10.37246444,16,,,1229507.612,815992.8991,820110.5046,12.22640756,9.809684921,818662.7343
2016-12-01,City of London,-0.840029862,13.81462389,13,,,1217012.801,809149.8515,812892.1204,15.04627788,13.43777597,811785.7228
2017-01-01,City of London,1.049446722,11.3352046,11,,,1227434.57,817654.0898,821731.08,12.58618414,10.95285158,820304.9815
2017-02-01,City of London,0.043942367,7.18635716,9,,,1189660.065,818093.52,822542.8435,6.597630691,6.602675229,820665.4429
2017-03-01,City of London,4.054950685,7.4474268,18,,,1176573.144,851416.0699,855954.233,4.442714663,6.193322323,853943.0219
2017-04-01,City of London,6.11312189,11.69927551,20,,,1238739.417,903551.8492,908378.6348,6.5143597,11.40728524,906145.5714
2017-05-01,City of London,3.726341217,10.65726218,21,,,1277795.874,937307.424,942041.902,3.24830374,10.66324047,939911.6473
2017-06-01,City of London,-0.950410802,2.534679673,19,,,1174213.336,928316.5022,933289.1569,-3.701504843,2.440507666,930978.6255
2017-07-01,City of London,-8.163897434,-6.254396731,20,,,1371818.926,852499.6103,857190.3937,-10.76027382,-6.54959478,854797.5216
2017-08-01,City of London,-0.862780786,-0.099833357,21,,,1329083.749,845129.9177,849707.2857,-3.476536055,-0.800458839,847422.4928
2017-09-01,City of London,-1.268337429,7.193477868,29,,,1492447.14,834409.3919,838852.6637,4.166548748,6.262149223,836674.3161
2017-10-01,City of London,-2.174945876,3.256470349,17,,,1272233.494,816190.3133,820463.8719,0.421244352,2.680790225,818477.1026
2017-11-01,City of London,-3.459864847,-3.481752296,14,,,1234888.478,787920.744,792111.9774,-5.865967775,-3.964737539,790158.901
2017-12-01,City of London,-1.538598379,-4.161710237,20,,,1321238.147,775721.9336,780010.0588,-5.677288855,-4.551020543,778001.529
2018-01-01,City of London,3.101192334,-2.215773897,34,,,,799677.2254,804197.4016,-2.248768736,-2.593961199,802128.8528
2018-02-01,City of London,-2.351537634,-4.553206753,27,,,,780669.1239,785282.8006,-0.354793243,-5.007808835,783266.4909
2018-03-01,City of London,-5.421828535,-13.24369996,19,,,,738167.2469,741352.4968,-8.29062037,-12.51425701,740799.1248
2018-04-01,City of London,-1.140428777,-19.16869888,14,,,,729692.0505,732434.1015,-13.56544487,-18.10257765,732350.8384
2018-05-01,City of London,8.745503981,-15.2564752,19,,,,793436.4292,795500.9897,-10.29750075,-13.14759614,796398.6101
2018-06-01,City of London,-0.894128981,-15.20308228,87,,,,786369.6628,789089.9446,-9.622874456,-13.56069403,789277.7794
2018-07-01,City of London,2.587072358,-5.27616819,32,,,,806727.1693,809922.6334,1.004089841,-3.681150919,809696.9666
2018-08-01,City of London,-3.155902777,-7.467205053,22,,,,781319.384,785506.3682,0.694118143,-6.988159827,784143.7176
2018-09-01,City of London,2.133640851,-4.278819986,40,,,,797968.3435,801789.0197,3.80703102,-3.617781137,800874.5283
2018-10-01,City of London,0.314208779,-1.843198324,30,,,,800475.23,803981.7505,4.989491832,-1.034425327,803390.9463
2018-11-01,City of London,-4.821089017,-3.227217631,31,,,,761850.7756,764611.1929,1.36194577,-1.624492474,764658.7537
2018-12-01,City of London,6.257035445,4.434720581,36,,,,809561.8999,813303.8164,8.853589087,5.759988843,812503.7229
2019-01-01,City of London,6.539340056,7.917337886,10,,,,862529.2503,866914.139,11.66649099,8.783752856,865636.1043
2019-02-01,City of London,3.33671442,14.20377603,10,,,,891344.0322,895082.369,16.01806461,13.76771856,894519.909
2019-03-01,City of London,-4.59115927,15.20681474,11,,,,850428.4006,853353.5474,18.73511281,12.56430207,853451.0753
2019-04-01,City of London,-13.40484215,0.914379708,17,,,,736429.8159,739029.5573,5.444830411,-2.364574479,739047.3059
2019-05-01,City of London,-2.605816431,-9.619494487,7,,,,717239.8068,720679.1808,-4.177040673,-12.68416597,719789.0898
2019-06-01,City of London,5.785688402,-3.52777393,15,,,,758737.0671,762965.8347,0.713609976,-5.725490995,761433.8436
2019-07-01,City of London,-0.762685579,-6.677864849,13,,,,752950.2889,756139.7795,-2.799275286,-8.859457779,755626.4975
2019-08-01,City of London,7.573517839,3.661355295,16,,,,809975.1133,813818.3907,5.477009946,2.522502362,812854.0051
2019-09-01,City of London,-1.123782129,0.3552078,12,,,,800872.7578,803391.2187,3.114376917,-1.681369442,803719.2971
2019-10-01,City of London,1.950639883,1.992307723,4,,,,816494.9012,818630.8019,4.940627736,-0.081541833,819396.9662
2019-11-01,City of London,-5.998252899,0.730876387,5,,,,767519.4721,770095.718,4.431055375,-1.080104345,770247.4639
2019-12-01,City of London,-5.176677499,-10.10819813,13,,,,727787.4643,732056.2242,-8.513757179,-10.23713389,730374.2368
2020-01-01,City of London,2.599073834,-13.43276941,7,,,,746703.1979,750706.6568,-12.20215856,-13.71667862,749357.2025
2020-02-01,City of London,3.320418516,-13.44642082,18,,,,771496.8691,773663.6407,-12.98517749,-13.94831539,774238.9978
2020-03-01,City of London,8.039018325,-1.988498595,14,,,,833517.6438,833797.3783,-1.270970416,-3.306571486,836480.2127
2020-04-01,City of London,8.694747223,23.02460824,5,,,,905989.896,906271.9837,23.87770737,21.675742,909210.0527
2020-05-01,City of London,6.795798825,34.9003691,5,,,,967559.1467,967858.4094,38.21549023,31.31218902,970998.1388
2020-06-01,City of London,-3.312613685,23.29800277,3,,,,935507.65,936289.6062,26.37120881,19.67764427,938832.7216
2020-07-01,City of London,-9.232965883,12.77405167,,,,,849132.5478,850225.0065,,,852150.6167
2020-08-01,City of London,-4.398954442,0.22278222,,,,,811779.5939,812635.6429,,,814664.8993
1995-01-01,Manchester,,,299,62557.07907,40825.29061,31099.75713,34337.22349,,,,35286.18723
1995-02-01,Manchester,-1.100584257,,299,61373.24261,40519.31632,30705.76765,33962.57762,,,,34897.83301
1995-03-01,Manchester,-0.313741126,,413,60920.57413,40357.64158,30641.55476,33840.86594,,,,34788.34415
1995-04-01,Manchester,-0.815241894,,358,60112.91607,40042.34218,30383.05599,33645.1776,,,,34504.735
1995-05-01,Manchester,0.131318439,,360,60126.5802,40027.178,30451.94311,33732.91752,,,,34550.04608
1995-06-01,Manchester,0.604012177,,481,60570.85096,40310.60601,30569.47909,34153.13032,,,,34758.73256
1995-07-01,Manchester,0.547951118,,427,61146.92854,40569.70899,30735.69172,34190.03106,,,,34949.19343
1995-08-01,Manchester,0.121611499,,395,61609.72446,40660.50484,30759.0731,34105.74048,,,,34991.69566
1995-09-01,Manchester,-2.254443891,,397,60377.24205,39723.16165,30117.99068,33082.76167,,,,34202.82752
1995-10-01,Manchester,-3.801909948,,389,58225.02623,38301.81443,28885.54148,32013.54224,,,,32902.46682
1995-11-01,Manchester,-2.373534015,,390,56784.10217,37446.69312,28123.74752,31522.45561,,,,32121.51558
1995-12-01,Manchester,0.565665672,,383,57071.59357,37749.25405,28200.95025,31895.16788,,,,32303.21596
1996-01-01,Manchester,1.740299816,-6.860470481,326,58131.378,38386.49487,28706.5741,32408.93971,,-4.181256856,-7.267111836,32865.38877
1996-02-01,Manchester,-0.527800583,-6.321045638,279,57782.50681,38198.20998,28550.22804,32214.44234,,-3.240765578,-6.774625185,32691.92506
1996-03-01,Manchester,-1.553287264,-7.485894107,431,57104.03039,37662.953,28058.11423,31741.19143,,-4.063367883,-7.976421053,32184.12555
1996-04-01,Manchester,-0.495895178,-7.188024994,382,56571.10879,37415.38087,27937.20249,31685.20464,,-3.829758924,-7.667457501,32024.52602
1996-05-01,Manchester,2.575451146,-4.92255214,352,57932.99004,38290.89826,28754.21538,32307.60734,,-2.364343395,-5.322778038,32849.30205
1996-06-01,Manchester,3.105774179,-2.558221522,434,59523.04213,39363.3115,29703.54644,33367.97052,,-0.32062315,-2.924687002,33869.52719
1996-07-01,Manchester,2.924799985,-0.254799342,465,61457.13783,40586.83248,30580.73442,34118.64593,,1.520926826,-0.58254934,34860.14311
1996-08-01,Manchester,0.379082858,0.001704044,523,62032.52985,40820.95058,30662.56862,34154.18206,,1.555702984,-0.308516143,34992.29194
1996-09-01,Manchester,-0.578509798,1.71632179,461,62019.50326,40618.50252,30517.77814,33687.31312,,3.320383306,1.362005104,34789.8581
1996-10-01,Manchester,-1.587297149,4.057971899,511,61225.96917,40018.86312,30017.99948,33085.89309,,4.853335447,3.817316398,34237.63968
1996-11-01,Manchester,-1.813058813,4.655370486,451,59984.79371,39284.70284,29452.6742,32613.17683,,5.126533514,4.478178913,33616.89113
1996-12-01,Manchester,1.117072623,5.229201508,412,60467.32676,39792.14469,29767.80336,32921.43425,,4.06815325,5.297164738,33992.41622
1997-01-01,Manchester,0.321293797,3.761534608,408,60567.91666,39930.4617,29884.49588,32936.5947,,1.328723334,4.006982865,34101.63174
1997-02-01,Manchester,1.475136162,5.850839878,399,61728.9878,40527.21014,30305.63896,33464.43478,,2.660308733,6.18577047,34604.67725
1997-03-01,Manchester,-0.859125395,6.597209307,422,61383.38494,40115.17829,30065.15831,33210.15382,,3.133945709,6.954166263,34307.37968
1997-04-01,Manchester,-0.231226604,6.880744659,379,61112.82838,39985.08277,30012.65158,33169.80065,,3.928877689,7.161518914,34228.05189
1997-05-01,Manchester,1.129792777,5.374409164,468,61546.64839,40503.05738,30409.56251,33177.76889,,2.683166005,5.647984259,34614.75794
1997-06-01,Manchester,0.713836861,2.92984208,486,62050.29268,40861.67696,30661.11334,33083.28987,,-0.350811723,3.299994424,34861.85085
1997-07-01,Manchester,2.612694691,2.617721497,637,63755.43628,41954.77251,31494.42498,33725.38896,,-0.885420437,3.039342687,35772.68457
1997-08-01,Manchester,0.470817176,2.711501659,573,64324.82276,42182.18319,31623.53951,33846.28444,,-0.916923846,3.160931581,35941.10852
1997-09-01,Manchester,1.534512906,4.894447564,596,65226.96719,42860.99126,32091.28909,34389.15364,,1.968834283,5.264137968,36492.62946
1997-10-01,Manchester,-0.622486666,5.922803251,583,65010.96776,42668.39535,31837.64347,34207.97359,,3.197037439,6.267037738,36265.46771
1997-11-01,Manchester,-0.607241892,7.223622963,506,64718.47956,42451.21942,31617.68401,34003.37168,,4.446116344,7.565146663,36045.2486
1997-12-01,Manchester,-2.702278269,3.173618058,561,63145.40498,41362.62331,30702.0322,33190.1103,,1.291612472,3.395195992,35071.20568
1998-01-01,Manchester,1.623367964,4.512712658,370,64356.47986,41977.44534,31214.00932,33759.80776,,3.961507289,4.560411786,35640.5404
1998-02-01,Manchester,0.797248835,3.814533321,371,64697.49205,42251.50463,31427.78369,34293.58843,,4.178163035,3.729150497,35924.68419
1998-03-01,Manchester,1.757997024,6.555031058,473,65687.07504,42942.22009,31984.84984,34997.48275,,6.891018081,6.46848513,36556.23907
1998-04-01,Manchester,2.017726646,8.956957786,400,66702.20667,43872.76786,32602.81256,35741.83625,,8.587569584,8.973195306,37293.84404
1998-05-01,Manchester,2.81076045,10.76802769,448,68458.15181,45076.39407,33607.47498,36540.27724,,10.4784073,10.8005134,38342.08466
1998-06-01,Manchester,2.799672233,13.06209052,526,70470.58706,46303.97689,34543.90864,37619.63371,,13.50209153,13.00519442,39415.53736
1998-07-01,Manchester,2.163122831,12.56673725,610,72156.07519,47311.58323,35313.95428,38315.92349,,13.71087448,12.42652834,40268.14385
1998-08-01,Manchester,2.315718435,14.63375055,519,74214.53573,48423.17346,36101.99205,39187.55873,,16.27185087,14.43091854,41200.64068
1998-09-01,Manchester,-0.180456256,12.69752865,566,74246.09018,48404.48192,36059.83325,38884.07144,,13.67830561,12.6078112,41126.29155
1998-10-01,Manchester,-1.243577741,11.99318994,519,73450.0262,47775.95435,35555.65569,38600.02035,,13.23225343,11.85642756,40614.85414
1998-11-01,Manchester,-3.231034676,9.036768077,488,71226.72011,46325.21879,34262.91605,37621.1273,,10.59374276,8.833404441,39302.57412
1998-12-01,Manchester,2.355506706,14.70477877,514,72691.51831,47413.64846,34984.37369,38834.76084,,17.09229523,14.34206864,40228.34889
1999-01-01,Manchester,-1.36644652,11.3301021,409,71610.57416,46789.03705,34482.06754,38359.52933,,13.63537368,10.95358151,39678.65001
1999-02-01,Manchester,-1.495682462,8.797569931,428,70366.89258,46062.70278,33994.83135,37752.76502,,9.900905806,8.607993934,39085.1834
1999-03-01,Manchester,-3.738314696,2.921025814,525,67819.44557,44315.27026,32704.73715,36392.68023,,3.466632655,2.828068535,37624.05625
1999-04-01,Manchester,0.93331001,1.82700739,516,68100.30824,44671.86502,33089.55802,36683.27022,,1.829566884,1.835699477,37975.20533
1999-05-01,Manchester,2.138196852,1.160879271,568,69320.21375,45547.40434,33839.85563,37525.3161,,2.031903934,1.021022378,38787.18998
1999-06-01,Manchester,1.45186232,-0.165444373,644,70300.19296,46195.83455,34398.55219,37925.73892,,0.703335377,-0.300358175,39350.32657
1999-07-01,Manchester,2.259608751,-0.071157622,830,72246.38027,47229.20932,35188.7476,38706.89446,,0.977236948,-0.23411683,40239.49
1999-08-01,Manchester,2.578087054,0.185090321,734,74245.25446,48449.08153,36162.35856,39512.74729,,0.51536136,0.15464747,41276.89908
1999-09-01,Manchester,2.780131081,3.156519548,719,76494.82161,49721.55133,37174.28613,40680.37707,,3.69733457,3.096538997,42424.45098
1999-10-01,Manchester,-2.271078672,2.083238262,719,74873.62588,48646.20656,36176.80257,40034.7343,,2.579471779,2.027067714,41460.95832
1999-11-01,Manchester,-2.621645662,2.726093167,680,72905.74346,47388.53718,35175.45051,39089.72384,,2.686466439,2.758704837,40373.9989
1999-12-01,Manchester,-1.54965393,-1.193206422,782,71504.47888,46646.87071,34571.99691,38689.28598,,-1.505440429,-1.125004869,39748.34164
2000-01-01,Manchester,-0.012579345,0.163038687,499,71601.2031,46661.12503,34600.8205,38551.59376,,-1.14568038,0.408982686,39743.34156
2000-02-01,Manchester,1.642285638,3.353847253,561,73007.58287,47423.9776,35123.20009,39249.38734,,2.517833274,3.498896549,40396.04075
2000-03-01,Manchester,-0.699985324,6.616028139,695,72740.10587,47200.89165,34871.40736,38760.50763,,5.418659533,6.820492649,40113.2744
2000-04-01,Manchester,1.947252122,7.687056929,601,73813.98893,48005.1164,35553.17138,39712.2608,,7.554577033,7.685977929,40894.38098
2000-05-01,Manchester,1.78615582,7.315890569,621,74817.53192,48875.96946,36168.86429,40493.18753,,6.830744702,7.38476736,41624.81835
2000-06-01,Manchester,2.990592268,8.943560786,804,76867.08581,50330.9842,37203.46559,41854.45993,,8.614913167,8.986606631,42869.64695
2000-07-01,Manchester,1.661736965,8.306610557,806,78672.33035,51329.18256,37758.75326,42411.76855,,7.794325554,8.389772051,43582.02772
2000-08-01,Manchester,1.563556557,7.235423108,785,80266.92452,52210.40959,38178.9963,43341.92748,,7.92847647,7.093160181,44263.45737
2000-09-01,Manchester,1.350721775,5.744052061,776,81941.49538,52871.89737,38621.7667,44089.88916,,7.044557412,5.489537101,44861.33353
2000-10-01,Manchester,-0.424730321,7.741826655,761,81669.04339,52731.00629,38331.40284,44092.32147,,9.284445532,7.434032619,44670.79384
2000-11-01,Manchester,-1.838813073,8.60797205,600,80441.91608,51703.87638,37594.61651,43406.63785,,10.53320077,8.223764642,43849.38145
2000-12-01,Manchester,0.802191221,11.2024691,692,80889.90296,52130.952,37756.56514,44122.2339,,13.34273556,10.75918643,44201.13733
2001-01-01,Manchester,-1.021012182,10.0809258,536,79919.46272,51415.84053,37391.21871,43894.39437,,13.61905457,9.369742859,43749.83834
2001-02-01,Manchester,2.429332291,10.93331537,511,81438.21414,52629.55054,38338.69991,44957.95249,,14.65651913,10.19370171,44812.66729
2001-03-01,Manchester,-1.642817548,9.880027468,633,80057.95573,51782.60978,37771.58303,44031.807,,14.00949496,9.076672934,44076.47693
2001-04-01,Manchester,2.921071746,10.92962248,664,82268.99324,53184.00751,38916.60109,45378.01158,,14.5923738,10.21521933,45363.98244
2001-05-01,Manchester,1.573938298,10.69834142,721,83354.56164,53968.85702,39565.34183,46095.32874,,13.63523372,10.10859456,46077.98353
2001-06-01,Manchester,1.65788098,9.265890884,787,84417.00904,54762.81193,40230.17129,47008.85044,,12.51758341,8.617793761,46841.90166
2001-07-01,Manchester,2.617408637,10.29304544,943,86730.59995,56330.51827,41288.68028,48034.29334,,13.16267812,9.706612535,48067.94564
2001-08-01,Manchester,2.267073208,11.05703005,940,88992.444,57546.98671,42206.37863,49219.08184,,14.05848248,10.45083854,49157.68115
2001-09-01,Manchester,3.123449395,12.99953091,727,92102.82065,59220.42011,43520.16129,50901.79757,,16.24229004,12.35221841,50693.09645
2001-10-01,Manchester,-0.331560347,13.10526162,825,91845.74559,58991.99893,43296.48339,50967.44973,,16.85248137,12.37551457,50525.01824
2001-11-01,Manchester,-1.41012706,13.59921086,842,90656.62298,58272.54531,42574.38298,50365.50169,,17.1643133,12.90846801,49812.55129
2001-12-01,Manchester,-1.292438465,11.23866416,728,89130.33304,57596.92507,41875.66445,50028.08087,,14.15301417,10.68467275,49168.75471
2002-01-01,Manchester,-0.658743666,11.64580376,667,88488.08712,57165.74976,41533.27461,49943.07155,,13.82601725,11.24158384,48844.85866
